x_m,y_m,z_m,distance_m,distance_mm,distance_in
0.2760363057883304,0.1568739728918657,0.9608854806654289,0.38642085670685683,386.42085670685685,15.213419555388064
-0.30006193717969076,0.17181559776757604,0.3164392758214415,0.49169002962576674,491.6900296257667,19.357875182116803
-0.08707896172665766,0.13409592192045391,1.027811513395549,0.3435206090181879,343.5206090181879,13.524433425912909
0.011032588499729962,0.22226046934300053,0.8255411908214155,0.1815701843105825,181.5701843105825,7.14843245317254
0.04219600458644501,0.6047926872069872,0.7619954014603337,0.5170068918326627,517.0068918326626,20.35460204065601
-0.03526003365269919,0.3769002328784443,0.8338855728984776,0.31626547533787724,316.26547533787726,12.451396666845561
-0.20271249144684422,0.5087407438900549,0.9853241030672941,0.5441253254337443,544.1253254337443,21.422256906840325
-0.03885297353853991,0.48550046826999843,0.4028255827455513,0.4922416655243519,492.2416655243519,19.379593130879996
-0.12890284551436262,0.48038731950295216,0.8195296906391305,0.425519925832765,425.519925832765,16.752752985541928
0.045161174105364126,0.3712520819229191,0.5034584735832457,0.3420996289966589,342.0996289966589,13.468489330577123
0.1520325991966856,0.5730100970701676,0.663838369470439,0.5041932778322018,504.19327783220183,19.85012904851188
0.03853574428823775,0.16629557644109452,0.8209361031422301,0.14797798820445132,147.97798820445132,5.825905047419344
0.2370466720192918,0.3406559570628667,0.5998626400719556,0.3562416781354055,356.24167813540555,14.025262918716754
-0.32500732299673374,0.27673464171566353,0.4318165367891086,0.45832120833877493,458.3212083387749,18.04414206058169
0.016864279921729636,0.3916876274619285,1.1219661066288558,0.5186015085580475,518.6015085580475,20.417382226694787
0.11574363439886179,0.2670294185788692,1.0043754925867947,0.37064132321420784,370.64132321420783,14.592178079299522
0.16148414556766202,0.5944619723298308,0.7980083708967566,0.5357627284906399,535.7627284906399,21.093020806718105
-0.37384748540616247,0.43504335822339835,0.566167270476246,0.5232529755908806,523.2529755908806,20.60051085003467
-0.27042641380519705,0.35461440945947686,0.3599053507933703,0.5055879467838063,505.5879467838063,19.905037274953003
0.39579747654995845,0.3920841221195196,0.8661175537925061,0.5235185119156488,523.5185119156488,20.610965036049166
-0.10887407403666843,0.44243777260953837,0.3836469822353275,0.48210886003972625,482.10886003972627,18.980663781091586
-0.39296607815523443,-0.011177050647267563,0.5000896703596271,0.45226996593989904,452.26996593989907,17.805904170862167
-0.31996378742200254,0.24642407884028605,0.8993213615989836,0.4077902521967037,407.79025219670365,16.054734338452903
0.044925305708366975,0.4460228396442979,1.0595295341654303,0.5069459928214667,506.9459928214667,19.95850365438845
-0.03967398535654518,0.5397902804749154,1.003544349445182,0.5423157650652702,542.3157650652703,21.351014372648436
0.2919448166673535,0.19863281155096904,0.657174031076009,0.31297195366698416,312.9719536669842,12.321730459330086
-0.39872804189515904,0.2957230773310977,0.44853275993863895,0.5119688743103818,511.96887431038186,20.156254894109523
-0.0002651738154270684,0.3891921714064601,0.9933156135613779,0.41790578144044965,417.90578144044963,16.452983521277545
-0.1144279360541628,0.5046927426604597,0.9183317283055819,0.48033248345741864,480.3324834574186,18.910727695173964
-0.07085997038918371,0.0012666742852351642,0.28912635592551894,0.4250950230180392,425.09502301803917,16.73602452826926
0.10181315341044206,0.40158055940709125,0.9988348518328198,0.44247164583647525,442.47164583647526,17.420143536869105
-0.10328309790146156,-0.08619061633903735,0.9057994851902168,0.29349061647307423,293.4906164730742,11.554748680042293
-0.08599558399306981,0.3105688363474218,0.8255416944066093,0.2660469958327698,266.0469958327698,10.474291174518497
-0.16342422860485073,0.41396359340726957,0.9943680185752215,0.46608839894251086,466.0883989425109,18.349936966240588
-0.07605680124874874,-0.046321775255253717,0.9954319215222207,0.3373433173965698,337.34331739656983,13.28123296836889
0.2577418535115823,0.17784535422014908,0.5353105346317952,0.3162481050882371,316.2481050882371,12.450712798749493
0.0018061085935473925,0.4936057618213253,1.0427717220971162,0.5281623074668297,528.1623074668297,20.79379163255235
0.3369584462974432,0.2177675262904019,1.0335908423525464,0.49153293490102407,491.5329349010241,19.35169035043402
0.17571725650827863,0.23318806468202424,0.6460200280908287,0.23041533614124693,230.41533614124694,9.071469926820745
-0.29011336657965614,0.18337888049634693,0.6757778549334765,0.30452882024336575,304.5288202433658,11.989323631628574
-0.22228350983689957,0.20814807474252317,0.2926673642882143,0.47628634807292275,476.28634807292275,18.751431026493023
-0.05598617515981243,0.6101455604349174,0.8007090468854382,0.5297227909371564,529.7227909371563,20.855227989651826
-0.043632314627242055,0.2957371420902099,1.003832949144964,0.36923899212197586,369.23899212197585,14.536968193778577
-0.2264348479316362,0.5458950767367646,0.8753009900919472,0.5360687333738754,536.0687333738754,21.10506824306596
0.12008995318256147,0.5902091123848255,0.8780219055805045,0.5418020170416008,541.8020170416008,21.33078807250397
0.03105461165649251,0.5831847524658978,0.9121089988362111,0.5353486799137248,535.3486799137248,21.07671968164271
0.14794322749558694,-0.09482495179293443,1.0178536288089177,0.39957456111701484,399.5745611170148,15.731281933740743
0.04371958376081646,0.3037612280138928,1.1073875573329515,0.462297910561112,462.297910561112,18.20070514020126
-0.009237915327633916,0.37894597625892223,1.0459260010731397,0.4501302552203708,450.1302552203708,17.72166359135318
0.16656439637703102,0.3206913109889715,0.9098625537513729,0.35248451258372426,352.48451258372427,13.877343015107256
-0.3447957948704289,0.4555384707237679,0.6180915725406706,0.5063016405497403,506.3016405497402,19.933135454714183
-0.31730054103971084,-0.059417473097217,0.8900538760559483,0.4011833473994713,401.1833473994713,15.794619976357138
-0.06013459416245414,0.46974413288996,0.9096635292995409,0.4358638165582669,435.8638165582669,17.159992777884526
-0.21247326142392775,0.33353667012126537,0.9029541291054146,0.38048480240396576,380.4848024039658,14.979716630077393
0.29534843335996896,0.42374080024907096,0.613784744430379,0.45097881603018936,450.97881603018936,17.75507149725155
0.24086948668653155,0.21959779906891738,1.1005542803474957,0.48576610953497823,485.7661095349782,19.124649981692055
0.10063865499435048,0.5777064729231588,0.7711923108373502,0.49994115820311186,499.94115820311185,19.682722763902042
-0.14836044010381613,0.6229821767535293,0.7836375915487378,0.5565033627694643,556.5033627694643,21.909581211396233
-0.22806439658514627,0.3190991602272811,0.5615525688436894,0.34860615535896294,348.60615535896295,13.724651785785943
0.2214788962105285,0.09287499370612937,1.1250593776373603,0.4810748425427285,481.07484254272845,18.939954430816083
-0.10100209863120804,0.25128331239083346,0.9041021458898676,0.278523054947593,278.523054947593,10.965474604235945
0.13389942020033674,0.47873221289820356,1.0126951408021945,0.5151368208825168,515.1368208825168,20.280977200099088
-0.2815416961576072,0.32696496142207643,1.065143808380577,0.5182337222907325,518.2337222907325,20.402902452391043
0.16356075730524544,0.5212009174815165,0.9244606727911359,0.5108469755864375,510.84697558643757,20.112085653009352
0.3420868983605452,0.3857209045875446,0.729408463023351,0.45100221136640783,451.00221136640783,17.755992573480626
0.022359499519345787,0.2845465087131716,0.40670926789171025,0.349068770190676,349.068770190676,13.742864968136852
0.29624135757714054,0.44965784946482024,0.6651440826185274,0.46442100187387186,464.4210018738719,18.28429141235716
0.004387612856278341,0.5003376187145759,0.9111966161841026,0.4593352765685157,459.33527656851567,18.084066006634476
0.0434642327495861,0.308516620341584,0.4589376474849702,0.3244566148834809,324.4566148834809,12.773882475727595
0.11032241887216256,0.37012943023760614,0.6647429959686024,0.29966799311326503,299.667993113265,11.797952484774214
-0.45164944298772136,0.2012299110253599,0.5060309398664059,0.5024391238042937,502.4391238042937,19.781067866310774
0.12891247021974003,0.45295751722969485,0.7098957871402223,0.382059735411594,382.059735411594,15.04172186659819
0.041966598491008644,0.48478080674919444,0.7544537805544,0.39755363720898135,397.55363720898134,15.651718000353597
0.16450385874926504,0.21575283467364492,0.8402593459718035,0.24948947201327956,249.48947201327957,9.822420158003133
-0.3106289232911651,0.15246701296886842,0.7916556976259904,0.32975570700339696,329.75570700339694,12.982508149740038
0.09536669119164143,0.5836261328838903,0.5236516427805828,0.5288816328722981,528.881632872298,20.822111530405436
-0.04900185559885234,0.1877629106889941,0.9775352817028558,0.2990428930778777,299.0428930778777,11.773342247160539
-0.04044491324902348,-0.04927582289733974,0.5386237809630384,0.21776479468970897,217.76479468970896,8.57341711376807
-0.11188698113136274,0.16146538724037335,0.8987662807543104,0.23967705333915978,239.67705333915978,9.436104462171645
-0.40656951557998544,0.21135269264653808,0.4396251957662312,0.49592899454036937,495.9289945403694,19.524763564581473
0.030060273493973187,0.028305760769587573,1.0258161261852803,0.3355850435560088,335.5850435560088,13.212009588819246
-0.1537646654042954,0.27055384921163356,1.1524003327076806,0.5113426446253057,511.34264462530564,20.131600182098648
0.07747283488732455,-0.01932805198374571,0.9971888738530039,0.32900789002295094,329.00789002295096,12.953066536336651
